date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2009-09-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.62
2009-10-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.7
2009-10-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,31.5,0.69
2009-10-15,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.7
2009-10-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2009-10-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2009-10-15,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.7
2009-10-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2009-10-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.74
2009-10-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.74
2009-10-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,33.5,0.73
2009-10-15,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.74
2009-10-15,Mizoram,Aizawl,Aizawl,924,23.72,92.71,miscellaneous food,sugar,97,KG,actual,retail,INR,25.0,0.54
2009-10-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.7
2009-10-15,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.74
2009-10-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.72
2009-10-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2009-10-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2009-10-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.7
2009-10-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.74
2009-10-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2009-10-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2009-11-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2009-11-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2009-11-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.74
2009-11-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.83
2009-11-15,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2009-11-15,Nagaland,Kohima,Kohima,949,25.67,94.12,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.69
2009-11-15,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.78
2009-11-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.69
2009-11-15,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.74
2009-11-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.72
2009-11-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.83
2009-12-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2009-12-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2009-12-15,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.69
2009-12-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.82
2009-12-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.86
2009-12-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.75
2009-12-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2009-12-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.75
2009-12-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.86
2009-12-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.8
2009-12-15,Nagaland,Kohima,Kohima,949,25.67,94.12,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.69
2009-12-15,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.75
2009-12-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.8
2009-12-15,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.8
2009-12-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.71
2009-12-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2009-12-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.77
2009-12-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.82
2009-12-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.77
2010-01-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.79
2010-01-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.9
2010-01-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,sugar,97,KG,actual,retail,INR,44.0,0.96
2010-01-15,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.81
2010-01-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.87
2010-01-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.81
2010-01-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,43.0,0.94
2010-01-15,Mizoram,Aizawl,Aizawl,924,23.72,92.71,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2010-01-15,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.92
2010-01-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,43.0,0.94
2010-01-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.9
2010-01-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.92
2010-01-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.79
2010-01-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,44.0,0.96
2010-01-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,45.0,0.98
2010-01-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.92
2010-02-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2010-02-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2010-02-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.82
2010-02-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-02-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,39.5,0.85
2010-02-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.76
2010-02-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2010-02-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.78
2010-02-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2010-02-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.8
2010-02-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.78
2010-02-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.8
2010-03-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.77
2010-03-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,36.0,0.79
2010-03-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,sugar,97,KG,actual,retail,INR,41.0,0.9
2010-03-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.88
2010-03-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.83
2010-03-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,42.0,0.92
2010-03-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,37.0,0.81
2010-03-15,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.75
2010-03-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.88
2010-03-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.75
2010-03-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.83
2010-03-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,38.0,0.83
2010-03-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,40.0,0.88
2010-04-15,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.68
2010-04-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.72
2010-04-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.7
2010-04-15,Gujarat,Rajkot,Rajkot,959,22.3,70.78,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.68
2010-04-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.77
2010-04-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,32.7,0.74
2010-04-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.72
2010-04-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.65
2010-04-15,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.77
2010-04-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.7
2010-04-15,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.68
2010-04-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.74
2010-04-15,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.74
2010-04-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.72
2010-04-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.72
2010-05-15,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.66
2010-05-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,32.5,0.72
2010-05-15,Gujarat,Rajkot,Rajkot,959,22.3,70.78,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.66
2010-05-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,35.0,0.77
2010-05-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.66
2010-05-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.71
2010-05-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.71
2010-05-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.71
2010-05-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.68
2010-05-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.75
2010-05-15,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.75
2010-05-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.73
2010-06-15,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.63
2010-06-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-06-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2010-06-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.6
2010-06-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-06-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,28.5,0.62
2010-06-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.63
2010-06-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-06-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.6
2010-06-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,34.0,0.73
2010-06-15,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-06-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-06-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-06-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-07-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-07-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,30.5,0.65
2010-07-15,Chandigarh,Chandigarh,Chandigarh,930,30.73,76.79,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-07-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-07-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-07-15,Gujarat,Rajkot,Rajkot,959,22.3,70.78,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.62
2010-07-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.71
2010-07-15,Jharkhand,Ranchi,Ranchi,960,23.35,85.33,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.69
2010-07-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.62
2010-07-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,30.5,0.65
2010-07-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.69
2010-07-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-07-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-07-15,Nagaland,Kohima,Kohima,949,25.67,94.12,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.71
2010-07-15,Orissa,Khordha,Bhubaneshwar,929,20.23,85.83,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-07-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,31.5,0.68
2010-07-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.62
2010-07-15,Tripura,West Tripura,Agartala,921,23.84,91.28,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.71
2010-07-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-07-15,Uttarakhand,Dehra Dun,Dehradun,933,30.32,78.03,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-07-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-08-15,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-08-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-08-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.66
2010-08-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.68
2010-08-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.6
2010-08-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,968,8.51,76.96,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.62
2010-08-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.6
2010-08-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-08-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.62
2010-08-15,Meghalaya,East Khasi Hills,Shillong,962,25.58,91.87,miscellaneous food,sugar,97,KG,actual,retail,INR,33.0,0.71
2010-08-15,Punjab,Amritsar,Amritsar,925,31.63,74.87,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-08-15,Punjab,Ludhiana,Ludhiana,953,30.9,75.85,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.66
2010-08-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.62
2010-08-15,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.6
2010-08-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.66
2010-08-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.64
2010-09-15,Andhra Pradesh,Krishna,Vijaywada,971,16.51,80.64,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Bihar,Banka,Bhagalpur,927,24.88,86.92,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,30.5,0.66
2010-09-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.61
2010-09-15,Gujarat,Rajkot,Rajkot,959,22.3,70.78,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.63
2010-09-15,Haryana,Hisar,Hisar,940,29.17,75.72,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.63
2010-09-15,Himachal Pradesh,Mandi,Mandi,954,31.72,76.92,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-09-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,sugar,97,KG,actual,retail,INR,27.0,0.58
2010-09-15,Karnataka,Dharwad,Dharwad,935,15.47,75.02,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.61
2010-09-15,Maharashtra,Amravati,Raipur,958,21.58,77.27,miscellaneous food,sugar,97,KG,actual,retail,INR,29.0,0.63
2010-09-15,Maharashtra,Bid,Nagpur,956,18.87,76.43,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Orissa,Sambalpur,Sambalpur,961,21.45,83.97,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Tamil Nadu,Dindigul,Dindigul,937,10.35,77.95,miscellaneous food,sugar,97,KG,actual,retail,INR,28.0,0.61
2010-09-15,Tamil Nadu,Tiruchchirappalli,Thiruchirapalli,967,10.8,78.69,miscellaneous food,sugar,97,KG,actual,retail,INR,27.5,0.6
2010-09-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,miscellaneous food,sugar,97,KG,actual,retail,INR,32.0,0.69
2010-09-15,Uttar Pradesh,Agra,Agra,922,27.18,78.02,miscellaneous food,sugar,97,KG,actual,retail,INR,30.5,0.66
2010-09-15,Uttar Pradesh,Kanpur,Kanpur,947,26.47,80.35,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Uttar Pradesh,Lucknow,Lucknow,952,26.85,80.92,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,Uttar Pradesh,Varanasi,Varanasi,970,25.33,83.0,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.67
2010-09-15,West Bengal,Darjiling,Siliguri,964,26.72,88.42,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-09-15,West Bengal,Kolkata,Kolkata,950,22.57,88.37,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.65
2010-10-15,Assam,Kamrup,Guwahati,939,26.18,91.73,miscellaneous food,sugar,97,KG,actual,retail,INR,30.0,0.68
2010-10-15,Bihar,Banka,Bhagalpur,927,24.88,86.92,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.7
2010-10-15,Bihar,Patna,Patna,957,25.6,85.12,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.7
2010-10-15,Delhi,Delhi,Delhi,934,28.67,77.22,miscellaneous food,sugar,97,KG,actual,retail,INR,31.0,0.7
