date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
1994-05-15,Gujarat,Ahmadabad,Ahmedabad,923,23.03,72.62,oil and fats,Oil (mustard),228,KG,actual,Retail,INR,31,0.99
1994-05-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,cereals and tubers,Rice,52,KG,actual,Retail,INR,9.25,0.29
1994-05-15,Himachal Pradesh,Shimla,Shimla,963,31.1,77.17,miscellaneous food,Sugar,97,KG,actual,Retail,INR,17,0.54
1994-05-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,cereals and tubers,Rice,52,KG,actual,Retail,INR,6.5,0.21
1994-05-15,Karnataka,Bangalore Urban,Bengaluru,926,12.96,77.58,miscellaneous food,Sugar,97,KG,actual,Retail,INR,16,0.51
1994-05-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,cereals and tubers,Rice,52,KG,actual,Retail,INR,6.3,0.2
1994-05-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,cereals and tubers,Wheat,84,KG,actual,Retail,INR,4,0.13
1994-05-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,miscellaneous food,Sugar,97,KG,actual,Retail,INR,16,0.51
1994-05-15,Madhya Pradesh,Bhopal,Bhopal,928,23.27,77.4,oil and fats,Oil (mustard),228,KG,actual,Retail,INR,31,0.99
1994-05-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,cereals and tubers,Wheat,84,KG,actual,Retail,INR,8,0.26
1994-05-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,miscellaneous food,Sugar,97,KG,actual,Retail,INR,16,0.51
1994-05-15,Maharashtra,Mumbai city,Mumbai,955,18.98,72.83,oil and fats,Oil (mustard),228,KG,actual,Retail,INR,38,1.21
1994-05-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,cereals and tubers,Rice,52,KG,actual,Retail,INR,9.75,0.31
1994-05-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,cereals and tubers,Wheat,84,KG,actual,Retail,INR,4.25,0.14
1994-05-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,miscellaneous food,Sugar,97,KG,actual,Retail,INR,17,0.54
1994-05-15,Rajasthan,Bikaner,Jaipur,944,28.88,74.07,oil and fats,Oil (mustard),228,KG,actual,Retail,INR,32,1.02
1994-05-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,miscellaneous food,Sugar,97,KG,actual,Retail,INR,14.9,0.48
1994-05-15,Tamil Nadu,Chennai,Chennai,931,13.08,80.28,oil and fats,Oil (mustard),228,KG,actual,Retail,INR,38,1.21
1994-05-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,cereals and tubers,Rice,52,KG,actual,Retail,INR,6.5,0.21
1994-05-15,Telangana,Hyderabad,Hyderabad,941,17.38,78.47,cereals and tubers,Wheat,84,KG,actual,Retail,INR,6.5,0.21
